,,,,,,,,,,,,,,,,,,,
,,Table 1: Key ASPIRE indicators of  SPL system performance  (Post Transfer - No Adjustments),,,,,,,,,,,,,,,,,
,,Region,Country Code,Income Classification,Country,Year,Coverage   ,,"Benefit Incidence  
 (Poorest 20%)","Average transfer amount
($/day per capita, PPP) ",Adequacy ,,Gini Inequality reduction due to SPL (% of population),Poverty Headcount reduction due to SPL (% of population),Poverty Gap reduction due to SPL (% of population),Benefit- cost ratio of SPL programs,,,
,,,,,,, Poorest quintile, Total, Poorest quintile, Total, Poorest quintile, Total,,,,,,,
,,LCN,ECU,Upper middle income,Ecuador,2017,90.79,74.96,6.37,3.48,22.41,25.10,0.55,13.72,21.06,0.10,,,
,,LCN,ECU,Upper middle income,Ecuador,2018,47.47,32.07,5.89,4.20,25.10,28.61,-0.31,13.78,23.53,0.09,,,
,,LCN,ECU,Upper middle income,Ecuador,2019,49.08,33.62,5.51,4.25,24.57,29.89,0.04,16.03,25.79,0.09,,,
,,LCN,ECU,Upper middle income,Ecuador,2020,57.68,46.20,10.00,1.62,25.32,14.03,3.55,18.32,24.51,0.15,,,
,*New survey*,LCN,ECU,Upper middle income,Ecuador,2021,65.49,44.66,6.82,3.37,25.49,28.33,1.76,24.03,30.23,0.11,,,
,*New survey*,LCN,ECU,Upper middle income,Ecuador,2022,57.77,41.09,6.73,3.70,25.73,28.37,1.56,18.68,31.40,0.10,,,
,,MEA,EGY,Lower middle income,"Egypt, Arab Rep.",2008,60.29,55.45,7.17,1.61,14.96,21.03,6.46,29.46,52.13,0.22,,,
,,MEA,EGY,Lower middle income,"Egypt, Arab Rep.",2017,95.77,92.28,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,*New survey*,MEA,EGY,Lower middle income,"Egypt, Arab Rep.",2019,94.09,87.88,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,LCN,SLV,Upper middle income,El Salvador,2007,53.19,34.91,0.96,0.85,48.46,28.68,-0.56,3.78,4.07,0.04,,,
,,LCN,SLV,Upper middle income,El Salvador,2008,56.63,39.67,2.88,0.71,20.44,28.37,0.07,4.57,7.76,0.07,,,
,,LCN,SLV,Upper middle income,El Salvador,2009,68.02,48.20,2.54,0.73,12.03,27.31,-0.32,5.70,7.88,0.06,,,
,,LCN,SLV,Upper middle income,El Salvador,2010,78.79,62.34,2.99,0.54,12.92,26.56,-0.68,4.71,7.56,0.06,,,
,,LCN,SLV,Upper middle income,El Salvador,2011,75.43,58.05,3.33,0.53,11.62,24.05,-0.57,6.14,9.19,0.08,,,
,,LCN,SLV,Upper middle income,El Salvador,2012,93.23,89.60,1.04,0.34,3.59,24.63,-0.73,4.52,5.97,0.05,,,
,,LCN,SLV,Upper middle income,El Salvador,2014,72.66,58.09,2.38,0.64,11.76,25.86,-0.76,5.68,7.86,0.06,,,
,,LCN,SLV,Upper middle income,El Salvador,2015,93.91,89.11,1.58,0.38,44.77,32.27,-1.39,2.92,5.39,0.04,,,
,,LCN,SLV,Upper middle income,El Salvador,2016,93.27,89.41,0.80,0.37,38.15,32.05,-1.45,3.48,4.36,0.04,,,
,,LCN,SLV,Upper middle income,El Salvador,2017,91.89,84.59,0.70,5.90,38.49,30.00,-1.51,3.84,5.52,0.05,,,
,,LCN,SLV,Upper middle income,El Salvador,2018,91.53,82.79,1.15,6.05,32.48,30.18,-1.38,3.50,5.22,0.04,,,
,,LCN,SLV,Upper middle income,El Salvador,2019,91.04,85.50,1.16,0.48,32.60,31.18,-1.21,3.84,5.32,0.04,,,
,*New survey*,LCN,SLV,Upper middle income,El Salvador,2021,90.16,87.05,13.06,1.39,12.70,6.92,1.65,9.80,16.27,0.15,,,
,*New survey*,LCN,SLV,Upper middle income,El Salvador,2022,91.43,88.75,14.12,1.20,12.87,6.25,1.92,10.74,16.22,0.16,,,
,,SSF,SWZ,Lower middle income,Eswatini,2000,47.13,44.36,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,SSF,SWZ,Lower middle income,Eswatini,2009,70.93,51.65,13.65,0.25,21.71,15.70,2.79,11.72,27.75,0.20,,,
,,SSF,SWZ,Lower middle income,Eswatini,2016,96.86,81.20,11.85,0.27,14.76,13.59,3.32,17.22,33.24,0.22,,,
,,SSF,ETH,Low income,Ethiopia,2004,0.60,0.51,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,SSF,ETH,Low income,Ethiopia,2010,16.21,13.25,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,SSF,ETH,Low income,Ethiopia,2015,21.40,23.15,8.72,0.21,15.26,11.64,1.31,7.32,12.26,0.15,,,
,,SSF,ETH,Low income,Ethiopia,2018,30.14,22.17,13.51,0.22,11.49,8.25,0.94,4.25,9.42,0.18,,,
,,EAS,FJI,Upper middle income,Fiji,2008,15.92,14.33,9.49,2.64,38.12,24.20,2.91,12.53,25.61,0.23,,,
,,EAS,FJI,Upper middle income,Fiji,2013,41.13,37.11,8.41,1.08,10.27,11.28,1.47,11.83,20.62,0.15,,,
,,SSF,GAB,Upper middle income,Gabon,2005,54.93,51.83,8.27,0.48,30.59,20.76,2.48,10.86,20.45,0.21,,,
,,SSF,GAB,Upper middle income,Gabon,2017,51.96,49.38,5.90,0.47,3.46,4.01,1.10,7.34,8.66,0.14,,,
,,SSF,GMB,Low income,"Gambia, The",1998,1.35,5.07,1.90,0.21,18.48,8.27,-0.04,0.81,1.99,0.07,,,
,,SSF,GMB,Low income,"Gambia, The",2010,6.08,8.31,3.35,0.10,27.56,5.22,-0.02,0.17,0.87,0.10,,,
,,SSF,GMB,Low income,"Gambia, The",2015,3.16,2.95,5.62,1.44,18.05,28.86,0.41,1.53,5.07,0.16,,,
,,ECS,GEO,Upper middle income,Georgia,2011,77.76,64.65,20.37,1.55,68.49,29.25,19.10,42.64,68.45,0.33,,,
,,ECS,GEO,Upper middle income,Georgia,2012,69.68,60.47,18.77,1.76,73.05,28.80,17.59,41.71,65.01,0.31,,,
,,ECS,GEO,Upper middle income,Georgia,2013,69.34,60.82,18.18,2.06,74.04,30.81,19.35,44.16,68.10,0.33,,,
,,ECS,GEO,Upper middle income,Georgia,2014,69.51,61.41,19.66,2.55,90.30,35.44,21.99,45.73,71.54,0.33,,,
,,ECS,GEO,Upper middle income,Georgia,2015,72.05,60.75,19.79,2.43,78.71,33.84,21.74,45.78,71.71,0.35,,,
,,ECS,GEO,Upper middle income,Georgia,2016,70.59,64.27,18.17,2.66,89.45,37.64,23.71,48.48,73.81,0.32,,,
,,ECS,GEO,Upper middle income,Georgia,2017,70.95,61.77,19.37,2.53,85.91,34.34,21.10,45.57,70.08,0.32,,,
,,ECS,GEO,Upper middle income,Georgia,2018,75.75,63.57,20.06,2.45,80.86,34.06,22.21,46.49,70.06,0.34,,,
,,ECS,GEO,Upper middle income,Georgia,2019,77.25,64.78,20.20,2.62,83.18,35.87,23.83,47.36,73.22,0.35,,,
,,ECS,GEO,Upper middle income,Georgia,2020,73.79,64.75,18.45,2.84,92.85,42.12,26.98,52.02,75.02,0.34,,,
,,ECS,GEO,Upper middle income,Georgia,2021,74.61,65.97,18.42,2.95,93.60,42.34,27.63,51.92,75.25,0.34,,,
,,SSF,GHA,Lower middle income,Ghana,2005,3.28,5.68,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,SSF,GHA,Lower middle income,Ghana,2012,64.03,63.67,0.68,0.05,58.30,96.41,0.25,1.72,4.77,0.06,,,
,,SSF,GHA,Lower middle income,Ghana,2016,39.72,20.25,3.23,0.23,11.74,31.23,0.13,1.12,2.73,0.08,,,
,,LCN,GTM,Upper middle income,Guatemala,2006,60.27,50.59,3.07,0.41,16.46,11.89,-0.25,1.42,3.27,0.04,,,
,,LCN,GTM,Upper middle income,Guatemala,2011,78.87,63.81,11.89,0.11,10.00,4.80,0.22,1.71,4.29,0.13,,,
,,LCN,GTM,Upper middle income,Guatemala,2014,72.20,63.27,0.99,0.28,25.20,22.32,-0.82,1.41,2.24,0.03,,,
,,SSF,GIN,Lower middle income,Guinea,2012,2.03,3.89,4.10,0.37,29.46,10.27,0.01,0.54,1.20,0.09,,,
,*New survey*,SSF,GIN,Lower middle income,Guinea,2018,8.94,10.47,4.13,0.32,7.89,5.69,-0.04,0.92,0.76,0.09,,,
,*New survey*,SSF,GNB,Low income,Guinea-Bissau,2018,23.44,24.21,6.75,0.36,11.72,7.51,0.10,1.49,2.25,0.18,,,
,*New survey*,SSF,GNB,Low income,Guinea-Bissau,2021,21.79,22.00,1.77,0.38,3.93,7.06,-0.01,0.45,1.07,0.08,,,
,,LCN,HTI,Lower middle income,Haiti,2001,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,LCN,HTI,Lower middle income,Haiti,2012,21.53,19.46,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,LCN,HND,Lower middle income,Honduras,2008,67.75,51.48,11.65,0.46,12.75,5.55,0.93,6.77,13.12,0.14,,,
,,LCN,HND,Lower middle income,Honduras,2009,61.75,50.48,2.72,2.00,12.34,21.67,2.36,18.06,26.17,0.08,,,
,,LCN,HND,Lower middle income,Honduras,2010,69.07,53.24,1.88,0.41,6.00,8.94,-0.26,2.53,3.80,0.04,,,
,,LCN,HND,Lower middle income,Honduras,2011,63.80,50.90,6.32,0.43,19.93,11.19,0.54,6.83,9.67,0.10,,,
,,LCN,HND,Lower middle income,Honduras,2013,69.53,55.79,7.61,0.45,24.58,13.33,0.72,7.50,13.22,0.11,,,
,,LCN,HND,Lower middle income,Honduras,2015,67.49,45.89,15.05,0.69,23.28,10.15,1.51,9.67,23.15,0.17,,,
,,LCN,HND,Lower middle income,Honduras,2016,53.09,35.92,6.70,0.94,14.66,12.17,-0.32,5.48,11.78,0.08,,,
,,LCN,HND,Lower middle income,Honduras,2017,59.07,43.54,8.26,0.91,18.01,11.65,0.06,8.25,16.14,0.10,,,
,,LCN,HND,Lower middle income,Honduras,2018,54.02,36.65,7.96,0.94,19.28,14.11,0.40,6.81,13.94,0.10,,,
,,LCN,HND,Lower middle income,Honduras,2019,50.59,32.18,4.65,0.78,7.10,10.61,-0.08,3.65,6.68,0.05,,,
,,ECS,HUN,High income,Hungary,2007,97.34,89.44,15.36,8.38,80.73,50.40,43.22,64.81,86.66,0.42,,,
,,SAS,IND,Lower middle income,India,2004,30.28,27.22,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,SAS,IND,Lower middle income,India,2009,22.61,21.45,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,SAS,IND,Lower middle income,India,2011,94.05,77.18,16.61,0.27,10.42,7.30,2.79,11.73,22.85,0.25,,,
,,EAS,IDN,Upper middle income,Indonesia,2009,65.01,41.60,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,EAS,IDN,Upper middle income,Indonesia,2011,79.70,52.80,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,EAS,IDN,Upper middle income,Indonesia,2012,81.66,55.08,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,EAS,IDN,Upper middle income,Indonesia,2014,86.15,66.07,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,EAS,IDN,Upper middle income,Indonesia,2015,77.07,57.41,35.49,0.25,27.32,15.94,4.62,16.87,38.17,0.47,,,
,,EAS,IDN,Upper middle income,Indonesia,2016,75.80,58.34,31.62,0.16,6.94,4.01,0.75,4.06,7.12,0.35,,,
,,EAS,IDN,Upper middle income,Indonesia,2017,68.65,54.07,31.72,0.14,5.48,3.17,0.43,1.89,4.00,0.34,,,
,,EAS,IDN,Upper middle income,Indonesia,2018,72.63,57.21,30.08,0.17,6.37,3.69,0.66,3.00,5.75,0.33,,,
,,EAS,IDN,Upper middle income,Indonesia,2019,55.42,46.06,29.50,0.22,8.78,4.86,1.07,4.38,7.81,0.33,,,
,,EAS,IDN,Upper middle income,Indonesia,2020,51.28,43.26,29.74,0.24,9.52,5.39,1.41,5.70,11.39,0.34,,,
,,EAS,IDN,Upper middle income,Indonesia,2021,64.29,56.47,24.30,0.29,11.09,5.30,2.29,9.39,17.34,0.29,,,
,*New survey*,EAS,IDN,Upper middle income,Indonesia,2022,73.32,65.09,26.47,0.52,18.22,9.38,3.66,14.02,26.97,0.35,,,
,*New survey*,MEA,IRN,Upper middle income,"Iran, Islamic Rep.",2017,93.68,91.42,21.37,1.17,24.95,7.66,7.34,25.62,41.70,0.26,,,
,,MEA,IRN,Upper middle income,"Iran, Islamic Rep.",2018,93.88,90.73,21.88,1.04,21.73,6.62,6.25,23.28,38.10,0.26,,,
,*New survey*,MEA,IRN,Upper middle income,"Iran, Islamic Rep.",2019,94.53,90.66,22.62,0.75,19.00,5.81,5.67,21.20,35.01,0.27,,,
,*New survey*,MEA,IRN,Upper middle income,"Iran, Islamic Rep.",2020,89.77,89.88,19.36,1.05,105.08,25.78,19.46,51.70,73.58,0.28,,,
,,MEA,IRQ,Upper middle income,Iraq,2006,89.95,86.01,12.44,0.70,10.23,7.55,4.83,22.13,35.43,0.21,,,
,,MEA,IRQ,Upper middle income,Iraq,2012,89.45,83.56,9.13,1.08,9.63,9.52,3.54,22.64,35.71,0.17,,,
,,LCN,JAM,Upper middle income,Jamaica,2002,47.24,32.65,7.91,0.04,0.52,0.85,-0.01,0.47,0.42,0.09,,,
,,LCN,JAM,Upper middle income,Jamaica,2010,72.47,57.94,14.05,0.47,10.65,11.62,1.93,13.19,16.41,0.23,,,
,,LCN,JAM,Upper middle income,Jamaica,2017,71.56,52.77,2.99,3.38,10.50,27.69,0.65,4.91,13.35,0.13,,,
,,MEA,JOR,Lower middle income,Jordan,2006,87.34,81.95,13.19,2.69,27.25,19.18,13.45,39.79,64.10,0.29,,,
,,MEA,JOR,Lower middle income,Jordan,2010,85.13,73.19,12.17,2.79,20.78,18.49,8.76,33.97,56.85,0.25,,,
,,ECS,KAZ,Upper middle income,Kazakhstan,2007,56.82,45.78,13.32,0.76,10.08,9.06,3.13,15.98,23.54,0.19,,,
,,ECS,KAZ,Upper middle income,Kazakhstan,2010,61.87,50.66,12.88,1.66,18.67,17.91,8.01,30.81,48.36,0.25,,,
,,ECS,KAZ,Upper middle income,Kazakhstan,2014,77.22,67.36,15.83,3.22,41.52,35.23,25.06,46.96,77.13,0.42,,,
,,ECS,KAZ,Upper middle income,Kazakhstan,2015,58.81,50.21,10.68,4.36,33.59,37.67,20.65,46.64,74.34,0.35,,,
,,ECS,KAZ,Upper middle income,Kazakhstan,2017,56.11,49.21,10.09,4.98,40.39,43.38,20.95,48.52,76.52,0.33,,,
,*New survey*,ECS,KAZ,Upper middle income,Kazakhstan,2018,53.54,49.07,10.03,5.65,43.86,45.21,21.18,49.89,77.81,0.33,,,
,*New survey*,ECS,KAZ,Upper middle income,Kazakhstan,2019,57.71,51.29,10.60,6.10,48.76,48.76,24.05,51.87,80.69,0.34,,,
,*New survey*,ECS,KAZ,Upper middle income,Kazakhstan,2020,67.94,60.76,11.35,6.36,52.88,50.14,28.17,57.44,84.53,0.36,,,
,*New survey*,ECS,KAZ,Upper middle income,Kazakhstan,2021,65.24,57.26,11.33,6.22,48.62,47.65,25.65,55.97,83.14,0.36,,,
,,SSF,KEN,Lower middle income,Kenya,2005,34.73,21.58,3.47,0.54,6.98,18.88,0.22,3.60,7.40,0.08,,,
,,SSF,KEN,Lower middle income,Kenya,2015,34.68,27.40,14.62,0.07,10.18,5.93,0.33,1.97,3.64,0.20,,,
,,EAS,KIR,Lower middle income,Kiribati,2006,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,EAS,KIR,Lower middle income,Kiribati,2019,39.23,51.72,15.28,0.53,11.98,8.88,1.25,6.52,13.66,0.25,,,
,,ECS,XKX,Upper middle income,Kosovo,2006,32.66,25.50,24.75,1.27,46.51,21.97,8.06,17.85,43.18,0.38,,,
,,ECS,XKX,Upper middle income,Kosovo,2011,60.63,44.41,25.78,1.23,36.60,18.88,11.78,27.17,51.15,0.38,,,
,,ECS,XKX,Upper middle income,Kosovo,2012,62.67,45.37,23.16,1.15,26.29,15.06,8.14,24.17,42.51,0.33,,,
,,ECS,XKX,Upper middle income,Kosovo,2013,57.00,44.53,18.48,1.43,26.37,17.81,8.78,28.93,42.95,0.30,,,
,,ECS,XKX,Upper middle income,Kosovo,2017,54.84,42.84,18.95,2.46,44.00,30.15,17.11,39.43,63.39,0.38,,,
,,ECS,KGZ,Lower middle income,Kyrgyz Republic,2006,44.23,36.63,11.58,1.41,37.98,27.84,8.64,27.41,47.30,0.24,,,
,,ECS,KGZ,Lower middle income,Kyrgyz Republic,2011,64.72,59.98,13.27,1.52,39.04,32.92,16.89,42.34,69.35,0.34,,,
,,ECS,KGZ,Lower middle income,Kyrgyz Republic,2012,61.09,58.32,14.20,1.94,50.73,42.00,21.73,47.02,73.01,0.36,,,
,,ECS,KGZ,Lower middle income,Kyrgyz Republic,2013,63.50,57.86,15.54,1.81,57.57,42.16,22.29,44.57,74.92,0.38,,,
,*New survey*,ECS,KGZ,Lower middle income,Kyrgyz Republic,2014,51.58,44.89,14.07,2.55,49.78,43.51,24.43,48.38,76.71,0.39,,,
,*New survey*,ECS,KGZ,Lower middle income,Kyrgyz Republic,2015,50.75,44.77,15.11,2.53,57.53,44.26,22.58,48.28,75.19,0.38,,,
,*New survey*,ECS,KGZ,Lower middle income,Kyrgyz Republic,2016,53.46,46.86,14.92,2.52,52.70,42.51,24.49,49.14,76.98,0.39,,,
,*New survey*,ECS,KGZ,Lower middle income,Kyrgyz Republic,2017,57.13,50.18,14.83,2.54,53.79,42.42,25.38,50.22,77.98,0.39,,,
,*New survey*,ECS,KGZ,Lower middle income,Kyrgyz Republic,2018,56.96,52.02,15.10,2.67,55.33,41.99,25.60,51.60,79.64,0.39,,,
,,ECS,KGZ,Lower middle income,Kyrgyz Republic,2019,59.45,55.13,14.53,2.79,55.51,42.13,25.35,52.88,79.38,0.38,,,
,,ECS,KGZ,Lower middle income,Kyrgyz Republic,2020,57.84,55.15,13.75,2.72,54.89,42.20,25.93,52.75,79.57,0.37,,,
,,EAS,LAO,Lower middle income,Lao PDR,2007,0.30,1.65,2.30,2.38,68.80,29.84,0.11,1.48,4.22,0.14,,,
,,EAS,LAO,Lower middle income,Lao PDR,2018,0.76,2.16,2.81,8.46,144.15,90.86,0.66,3.28,10.97,0.08,,,
,,ECS,LVA,High income,Latvia,2008,80.77,78.08,16.57,4.27,65.50,27.88,21.47,46.21,71.51,0.30,,,
,,ECS,LVA,High income,Latvia,2009,89.89,80.30,15.39,3.71,59.08,32.37,27.89,51.25,76.51,0.37,,,
,,MEA,LBN,Lower middle income,Lebanon,2004,25.47,54.56,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,SSF,LSO,Lower middle income,Lesotho,2010,7.67,6.32,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,SSF,LSO,Lower middle income,Lesotho,2017,90.11,74.81,13.12,0.66,33.27,17.87,9.14,28.60,52.57,0.22,,,
,,SSF,LBR,Low income,Liberia,2007,33.86,33.83,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,SSF,LBR,Low income,Liberia,2014,6.97,7.40,15.90,0.16,8.80,4.76,0.31,0.96,2.35,0.18,,,
,,SSF,LBR,Low income,Liberia,2016,21.35,14.25,21.02,0.11,5.49,3.40,0.52,2.07,4.20,0.25,,,
,,ECS,LTU,High income,Lithuania,2008,91.89,81.91,20.17,21.66,80.09,33.19,27.40,51.33,78.63,0.36,,,
,,SSF,MDG,Low income,Madagascar,2010,1.03,5.70,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,SSF,MWI,Low income,Malawi,2004,60.73,51.29,6.35,0.01,5.53,7.35,0.06,0.88,1.83,0.10,,,
,,SSF,MWI,Low income,Malawi,2010,19.21,20.37,2.54,0.03,5.47,6.96,-0.16,0.16,0.57,0.03,,,
,,SSF,MWI,Low income,Malawi,2013,42.45,42.46,6.68,0.02,1.83,1.92,0.15,1.28,2.53,0.17,,,
,,SSF,MWI,Low income,Malawi,2016,49.60,41.52,10.99,0.04,6.01,4.72,0.37,2.15,5.05,0.17,,,
,,SSF,MWI,Low income,Malawi,2019,42.52,38.30,7.57,0.18,8.29,9.66,0.06,3.29,6.57,0.12,,,
,,EAS,MYS,Upper middle income,Malaysia,2008,94.11,84.09,10.16,0.82,8.36,4.51,2.53,12.25,21.97,0.16,,,
,,EAS,MYS,Upper middle income,Malaysia,2012,95.60,80.28,6.86,0.40,1.95,2.08,0.56,4.30,5.64,0.09,,,
,,EAS,MYS,Upper middle income,Malaysia,2014,98.77,89.46,11.76,1.27,9.03,5.66,3.59,16.32,26.91,0.19,,,
,,EAS,MYS,Upper middle income,Malaysia,2016,97.68,76.68,11.86,1.79,9.76,7.69,4.20,17.73,28.59,0.20,,,
,,SAS,MDV,Upper middle income,Maldives,2004,3.46,6.54,12.49,0.90,23.79,5.05,0.04,0.96,2.11,0.12,,,
,,SAS,MDV,Upper middle income,Maldives,2009,29.45,29.31,19.25,2.17,73.56,24.18,7.50,23.09,44.77,0.27,,,
,,SAS,MDV,Upper middle income,Maldives,2016,33.65,27.82,19.32,3.17,31.17,17.72,6.40,17.37,35.04,0.31,,,
,,SAS,MDV,Upper middle income,Maldives,2019,31.43,28.61,17.36,3.23,30.60,19.22,7.32,22.93,41.17,0.34,,,
,,SSF,MLI,Low income,Mali,2009,0.56,1.31,0.40,0.59,2.04,15.51,0.03,0.85,1.20,0.10,,,
,,SSF,MLI,Low income,Mali,2018,16.40,21.35,1.18,1.06,30.09,12.11,-0.80,1.25,2.94,0.05,,,
,*New survey*,SSF,MLI,Low income,Mali,2021,41.15,35.31,1.43,1.31,58.11,15.16,-0.44,2.13,6.77,0.09,,,
,,EAS,MHL,Upper middle income,Marshall Islands,1999,10.25,22.95,0.77,0.44,8.33,8.33,0.26,0.92,0.96,0.01,,,
,,EAS,MHL,Upper middle income,Marshall Islands,2019,52.35,62.73,9.81,1.92,148.66,41.03,7.14,34.00,62.67,0.18,,,
,,SSF,MRT,Lower middle income,Mauritania,2008,36.27,39.40,7.69,27.83,60.70,45.34,6.47,23.92,41.50,0.10,,,
,,SSF,MRT,Lower middle income,Mauritania,2014,47.46,45.22,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,SSF,MUS,Upper middle income,Mauritius,2006,45.26,40.87,13.79,3.52,42.37,26.43,10.77,32.63,56.23,0.29,,,
,,SSF,MUS,Upper middle income,Mauritius,2012,54.77,46.63,11.99,4.86,63.01,45.87,18.68,44.87,70.77,0.30,,,
,,SSF,MUS,Upper middle income,Mauritius,2017,51.44,51.54,8.61,7.33,53.87,43.45,18.92,49.43,72.47,0.28,,,
,,LCN,MEX,Upper middle income,Mexico,2008,28.66,24.80,7.16,3.65,44.05,28.60,1.72,15.64,26.71,0.12,,,
,,LCN,MEX,Upper middle income,Mexico,2010,56.80,40.45,11.64,2.67,43.52,28.46,4.79,24.37,41.60,0.18,,,
,,LCN,MEX,Upper middle income,Mexico,2012,71.62,46.57,8.78,2.39,31.96,28.03,3.48,21.15,38.92,0.13,,,
,,LCN,MEX,Upper middle income,Mexico,2014,57.74,41.14,7.85,2.44,24.07,26.62,2.40,19.63,31.10,0.13,,,
,,LCN,MEX,Upper middle income,Mexico,2016,68.99,51.71,11.07,2.95,36.00,24.36,4.25,24.39,42.18,0.17,,,
,,LCN,MEX,Upper middle income,Mexico,2018,63.26,46.77,9.95,2.95,30.29,24.02,3.57,22.02,37.74,0.15,,,
,,LCN,MEX,Upper middle income,Mexico,2020,50.17,46.67,6.20,3.52,30.80,27.15,3.57,25.82,37.49,0.12,,,
,*New survey*,LCN,MEX,Upper middle income,Mexico,2022,53.88,48.16,6.76,3.86,27.00,25.96,4.13,26.52,39.99,0.14,,,
,,EAS,FSM,Lower middle income,"Micronesia, Fed. Sts.",2000,11.99,22.30,1.81,1.47,56.74,27.90,3.98,21.42,31.87,0.11,,,
,,ECS,MDA,Upper middle income,Moldova,2010,64.19,56.56,16.70,3.23,54.04,32.76,22.32,46.69,72.02,0.39,,,
,,ECS,MDA,Upper middle income,Moldova,2012,68.06,56.59,17.39,3.45,51.20,34.50,24.91,48.48,74.95,0.41,,,
,,ECS,MDA,Upper middle income,Moldova,2013,62.01,56.59,15.85,3.79,51.06,34.33,25.56,48.71,76.08,0.41,,,
,*New survey*,ECS,MDA,Upper middle income,Moldova,2017,69.23,62.37,14.33,4.35,51.72,40.98,31.15,56.02,81.13,0.42,,,
,,ECS,MDA,Upper middle income,Moldova,2018,71.03,60.16,16.07,4.92,61.26,50.94,40.63,59.24,85.48,0.49,,,
,,EAS,MNG,Upper middle income,Mongolia,2007,97.18,93.47,14.82,1.39,30.41,17.24,15.91,43.04,65.81,0.29,,,
,,EAS,MNG,Upper middle income,Mongolia,2009,97.12,92.86,15.63,1.23,34.21,19.57,19.11,45.47,70.69,0.32,,,
,,EAS,MNG,Upper middle income,Mongolia,2010,98.77,97.08,15.75,1.28,30.66,15.65,15.85,42.14,64.26,0.29,,,
,,EAS,MNG,Upper middle income,Mongolia,2011,99.95,99.79,15.51,1.84,39.72,20.16,19.94,49.40,72.85,0.30,,,
,,EAS,MNG,Upper middle income,Mongolia,2012,99.79,99.90,15.20,2.17,40.99,20.71,20.56,49.09,72.46,0.30,,,
,,EAS,MNG,Upper middle income,Mongolia,2014,98.66,93.69,13.44,1.89,27.22,17.64,17.28,42.68,66.22,0.30,,,
,,EAS,MNG,Upper middle income,Mongolia,2016,98.69,93.90,12.50,2.07,33.48,23.27,22.17,48.18,73.31,0.32,,,
,,EAS,MNG,Upper middle income,Mongolia,2018,98.14,91.37,13.01,2.22,34.68,23.72,21.48,48.48,73.49,0.32,,,
,*New survey*,EAS,MNG,Upper middle income,Mongolia,2020,99.27,92.60,13.59,2.75,35.64,28.92,29.72,55.86,80.59,0.37,,,
,,ECS,MNE,Upper middle income,Montenegro,2011,53.70,59.59,8.21,8.79,56.97,53.42,28.99,56.12,78.80,0.31,,,
,,ECS,MNE,Upper middle income,Montenegro,2012,67.44,55.45,9.46,7.53,46.72,51.70,26.44,53.46,76.30,0.33,,,
,,ECS,MNE,Upper middle income,Montenegro,2013,64.98,56.50,8.95,8.31,58.89,56.00,27.96,54.59,77.75,0.31,,,
,,ECS,MNE,Upper middle income,Montenegro,2014,71.72,56.44,10.48,8.16,46.68,50.78,26.43,52.75,81.71,0.32,,,
,,MEA,MAR,Lower middle income,Morocco,2009,52.47,41.01,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
,,SSF,MOZ,Low income,Mozambique,2008,8.24,6.76,5.29,0.38,188.17,43.10,0.40,2.76,6.82,0.15,,,
,,SSF,MOZ,Low income,Mozambique,2014,3.18,6.31,2.58,0.91,105.57,26.85,0.27,3.96,9.33,0.10,,,
,*New survey*,SSF,MOZ,Low income,Mozambique,2019,5.35,5.93,3.95,1.24,36.08,16.16,0.28,2.79,5.54,0.09,,,
,,EAS,MMR,Lower middle income,Myanmar,2009,0.78,2.34,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,
