"country_code","country","region","income_class","year","uct_pq","uct_total","cct_pq","cct_total","poverty_gap_reduction"
"URY","Uruguay","LCN","High income",2010,6.93203993073603,14.8556408933774,81.3845664913286,39.6780781380061,55.0960024001092
"URY","Uruguay","LCN","High income",2011,5.39281126794027,14.6869571156639,80.4707349851132,36.4084479855557,52.786239253584
"URY","Uruguay","LCN","High income",2012,6.38259835866438,15.5225455697599,81.1787301727971,35.4410960879623,51.7716332604577
"URY","Uruguay","LCN","High income",2015,4.3677471103853,12.8972601119313,74.1426370366951,27.8001439100487,56.6777495870721
"URY","Uruguay","LCN","High income",2016,4.92858426481688,12.9528476910299,74.2101139345146,27.1754758658045,58.765252808885
"URY","Uruguay","LCN","High income",2017,4.13118284805169,11.9862525280353,75.0320410469081,27.406022380165,72.4215553988448
"URY","Uruguay","LCN","High income",2018,4.33743086573151,11.8562509378275,73.2835371638152,26.5278672418485,61.695306009218
"URY","Uruguay","LCN","High income",2019,4.16022571649201,12.1884829438929,74.1314849761726,26.2426628894701,74.541048906726
"URY","Uruguay","LCN","High income",2020,3.73091090857969,13.1668831399269,72.2732810942377,25.7349089747684,66.2300299713657
"URY","Uruguay","LCN","High income",2021,3.53646841823541,13.2900887813345,71.9932603724873,25.9808463668053,65.4134404298686
"URY","Uruguay","LCN","High income",2022,3.92923573865548,13.7770549765735,71.2610305144124,24.8072934005992,63.1511194302659
"UZB","Uzbekistan","ECS","Lower middle income",2018,8.69459895289409,4.96679872335337,NA,NA,48.666589276116
"VNM","Vietnam","EAS","Lower middle income",2006,2.80728076464923,1.91353587581782,NA,NA,30.8407328522927
"VNM","Vietnam","EAS","Lower middle income",2010,22.5827694859461,26.2144452398482,NA,NA,25.4032193098273
"VNM","Vietnam","EAS","Lower middle income",2012,46.0995611147021,15.959408611141,NA,NA,21.2011687077767
"VNM","Vietnam","EAS","Lower middle income",2014,39.1448072910001,12.4950288719894,NA,NA,21.3462508046
"VNM","Vietnam","EAS","Lower middle income",2018,20.497647904155,19.7014372168104,NA,NA,12.7187807663261
"VNM","Vietnam","EAS","Lower middle income",2020,82.1596875625609,85.7117408116216,NA,NA,49.2575315834218
"PSE","West Bank and Gaza","MEA","Lower middle income",2009,8.81197776960267,5.03189037557056,NA,NA,10.8384159614966
"PSE","West Bank and Gaza","MEA","Lower middle income",2016,45.8789143754883,21.1831366766673,NA,NA,5.71977040271286
"YEM","Yemen, Rep.","MEA","Low income",2005,11.0720385135024,8.40442577742252,NA,NA,13.3033737073757
"YEM","Yemen, Rep.","MEA","Low income",2014,42.2105758296723,34.6739429806573,NA,NA,21.6092919622314
"ZMB","Zambia","SSF","Lower middle income",2010,0.357073217843041,0.729851984965153,NA,NA,3.61112749335032
"ZMB","Zambia","SSF","Lower middle income",2015,0.619804191627166,1.4608717616904,NA,NA,0.059387053244114
"ZWE","Zimbabwe","SSF","Lower middle income",2017,0.421520242117395,0.439840295242242,NA,NA,14.8421451234211
"ZWE","Zimbabwe","SSF","Lower middle income",2019,NA,NA,NA,NA,37.7870597839355
